ipo_firm,assignee_firm,ticker,is_common,patent_cnt
Alcon Inc,"Alcon Technologies, Inc.",ACL,0,2
Alcon Inc,"Alcon Telecommunications Co., Ltd.",ACL,0,1
Alcon Inc,Alcon Universal Ltd.,ACL,0,67
Alcon Inc,"Alcon, Inc.",ACL,0,354
Alden Press,"Alden Press, Inc.",ALDN,0,2
Alder BioPharmaceuticals Inc,"ALDER BIOPHARMACEUTICALS, INC.",ALDR,0,9
Aldeyra Therapeutics Inc,"Aldeyra Therapeutics, Inc.",ALDX,0,15
Aldila,Aldila Golf Corp.,ALDA,0,19
Aldila,Aldila Golf Gorp.,ALDA,0,1
Aldila,"Aldila, Inc.",ALDA,0,5
Aldus,Aldus Corporation,ALDC,0,2
Alexion Pharmaceuticals,"Alexion Pharmaceuticals, Inc.",ALXN,0,116
Alexza Pharmaceuticals Inc,"Alexza Pharmaceuticals, Inc.",ALXA,0,101
Algos Pharmaceutical,Algos Pharmaceutical Corporation,ALGO,0,9
Alibaba Group Holding Ltd,Alibaba Group Holding Limited,BABA,0,974
Align Technology,Align Bodyworks LLC,ALGN,1,1
Align Technology,"Align Footwear, LLC",ALGN,1,2
Align Technology,Align Incorporated,ALGN,1,1
Align Technology,Align Technology,ALGN,1,1
Align Technology,"Align Technology, Inc.",ALGN,1,531
Align Technology,"Align-A-Shot, LLC",ALGN,1,1
Align Technology,Align-it Corporation,ALGN,1,1
Align Technology,Align-Rite Corporation,ALGN,1,1
Align Technology,Align-Rite Tool Company,ALGN,1,1
Align Technology,"Align-Tech, Inc.",ALGN,1,1
Align Technology,"Align, Assess, Achieve, LLC",ALGN,1,1
Alimera Sciences Inc,"Alimera Sciences, Inc.",ALIM,0,3
Alkermes,"Alkermes Controlled Therapeutics, Inc.",ALKS,0,88
Alkermes,Alkermes Pharma Ireland Limited,ALKS,0,112
Alkermes,Alkermes Science One Limited,ALKS,0,1
Alkermes,"Alkermes, Inc.",ALKS,0,57
Allegheny Ludlum,Allegheny Ludlum Corporation,ALS,0,181
Allegheny Ludlum,Allegheny Ludlum Steel Corporation,ALS,0,72
Alliance Data Systems Corp,Alliance Data Systems Corporation,ADS,1,1
Alliance Fiber Optic Products,"Alliance Fiber Optic Products, Inc.",AFOP,1,96
Alliance Semiconductor,Alliance Semiconductor Corporation,ALSC,1,79
Alliance Semiconductor,Alliance Semiconductors Corporation,ALSC,1,2
Alliant Computer Systems,Alliant Computer Systems Corporation,ALNT,0,5
Allied Healthcare Products,"Allied Healthcare Products, Inc.",AHPI,1,20
Allos Therapeutics Inc,"Allos Therapeutics, Inc.",ALTH,0,7
Allot Communications Inc,Allot Communications Ltd.,ALLT,0,19
Allscripts Inc,"ALLSCRIPTS SOFTWARE, LLC",MDRX,0,92
Allscripts Inc,"Allscripts, Inc.",MDRX,0,1
Allstate,Allstate Garden Supply,ALL,0,4
Allstate,"Allstate Hosiery Sales, Inc.",ALL,0,2
Allstate,Allstate Institute Company,ALL,0,1
Allstate,Allstate Insurance Company,ALL,0,428
Allstate,Allstate Insureance Company,ALL,0,1
Allstate,Allstate Solutions Private Limited,ALL,0,4
Allstate,"Allstate Storage, Inc.",ALL,0,1
Allstate,Allstate University Company,ALL,0,1
Allwaste,"Allwaste Services, Inc.",ALWS,0,1
Alnylam Pharmaceuticals Inc,"Alnylam Pharmaceuticals, Inc.",ALNY,0,283
ALPHA MICROSYSTEMS,Alpha Microsystems,ALMI,0,2
Alpha-Beta Technology,Alpha-Beta Electronics AG,ABTI,1,2
Alpha-Beta Technology,"Alpha-Beta Technology, Inc.",ABTI,1,16
Alpharel,Alpharel Incorporated,AREL,0,1
AlphaSmart Inc,"AlphaSmart, Inc.",ALSM,0,2
Altai,"Altai Cosmetics, Ltd.",ALTI,0,2
Alteon,Alteon Inc.,ALTN,0,55
Alteon,"Alteon Networks, Inc.",ALTN,0,2
Alteon,Alteon Websystems,ALTN,0,1
Alteon Websystems Inc,Alteon Websystems,ATON,0,1
Altera,Altera Canada Co.,ALTR,0,20
Altera,Altera Coroporation,ALTR,0,1
Altera,Altera Corporation,ALTR,0,4149
Altera,Altera Corporation San Jose CA,ALTR,0,1
Altera,Altera European Trading Company Limited,ALTR,0,1
Altera,"Altera International, Ltd.",ALTR,0,2
Altera,Altera Newfoundland Technology Corp.,ALTR,0,3
Altera,Altera Salotti S.R.L.,ALTR,0,1
Altera,Altera Toronto Co.,ALTR,0,4
Alternative Resources,Alternative Resources Corporation,ALRC,1,2
Altigen Communications Inc,"AltiGen Communications, Inc.",ATGN,0,18
Altiris Inc,"Altiris Therapeutics, Inc.",ATRS,0,2
Altiris Inc,"Altiris, Inc.",ATRS,0,2
ALTRON INC.,"Altron Automation, Inc.",ALRN,0,1
ALTRON INC.,Altron Corporation,ALRN,0,3
Altus Pharmaceuticals Inc,Altus Pharmaceuticals Inc.,ALTU,0,4
Alyn,Alyn Corporation,ALYN,0,14
Alyn,Alyn Woldenberg Family Hospital,ALYN,0,1
Amarillo Biosciences,"Amarillo Biosciences, Inc.",AMAR,0,6
Amazon.com Inc,"Amazon.com, Inc.",AMZN,1,163
AMBAC,Ambac Automation Corp.,ABK,0,1
AMBAC,"Ambac Industries, Inc.",ABK,0,8
AMBAC,"AMBAC Industries, Incorporated",ABK,0,22
AMBAC,Ambac International,ABK,0,1
Ambar,"Ambar Concepts, Inc.",AMBR,0,1
Ambar,Ambar Diamonds Inc.,AMBR,0,45
Ambar,Ambar Investment Inc.,AMBR,0,1
Ambar,"Ambar Lonestar Fluid Services, LLC",AMBR,0,1
Ambar,AMBAR S.A.,AMBR,0,1
Ambar,"Ambar, Inc.",AMBR,0,7
Ambarella Inc,Ambarella International LP,AMBA,0,1
Ambarella Inc,Ambarella Taiwan Ltd.,AMBA,0,1
Ambarella Inc,"Ambarella, Inc.",AMBA,0,178
Ambient Corporation,Ambient Corporation,ABTG,1,31
Ambit Biosciences Corp,Ambit Biosciences Corporation,AMBI,0,39
AMDAHL,Amdahl Corporation,AMH,0,170
Amdocs Ltd,Amdocs (Israel) Ltd.,DOX,0,18
Amdocs Ltd,"Amdocs BCS, Inc.",DOX,0,1
Amdocs Ltd,Amdocs Canadian Managed Services Inc.,DOX,0,1
Amdocs Ltd,Amdocs Development Limited,DOX,0,168
Amdocs Ltd,Amdocs Development Limited-Guernsey Branch,DOX,0,1
Amdocs Ltd,Amdocs Development Software,DOX,0,1
Amdocs Ltd,Amdocs Qpass Inc.,DOX,0,1
Amdocs Ltd,Amdocs Software System Limited,DOX,0,1
Amdocs Ltd,Amdocs Software Systems Limited,DOX,0,255
Amdocs Ltd,Amdocs Systems Limited,DOX,0,12
Amdocs Ltd,"AMDOCS, INC.",DOX,0,2
AME,AME Golf LLC,AMEA,1,1
AME,"AME Group, Incorporated",AMEA,1,2
AME,"AME Optimedia Technology Co., Ltd.",AMEA,1,2
AME,AME Space As,AMEA,1,2
Amedica,"Amedica Biotech, Inc.",AMDA,0,1
Amedica,Amedica Corporation,AMDA,0,29
America Online,"America Online, Inc.",AMER,1,178
America Online,"America Onlines, Inc.",AMER,1,1
American Bank Note Holograph,"American Bank Note Holographics, Inc.",ABH,0,27
American Biogenetic Sciences,"American Biogenetic Sciences, Inc.",MABXA,0,27
American BioMed,"American BioMed, Inc.",ABMI,0,17
American Buildings,American Buildings Company,ABCO,1,2
American Coin Merchandising,"American Coin Merchandising, Inc.",AMCN,1,1
American Consumer Products,"American Consumer Products, Inc.",ACPI,1,5
American Dental Laser,"American Dental Laser, Inc.",ADLI,1,11
American Electronic Components,"American Electronic Components, Inc.",AECI,1,9
AMERICAN HEALTHCARE,"American HealthCare Products, Inc.",AHI,1,6
AMERICAN HEALTHCARE,"American Healthcare Solutions, Inc.",AHI,1,1
American Italian Pasta Co,American Italian Pasta Company,PLB,1,1
American Learning,"American Learning Systems, Inc.",READ,1,1
American Medical Technology,American Medical and Emergency Research Corporation,AMMT,1,1
American Medical Technology,AMERICAN MEDICAL CORPORATION,AMMT,1,8
American Medical Technology,American Medical Electronics Corporation,AMMT,1,5
American Medical Technology,"American Medical Electronics, Inc.",AMMT,1,3
American Medical Technology,"American Medical Innovations, L.L.C.",AMMT,1,6
American Medical Technology,"American Medical Manufacturing, Inc.",AMMT,1,2
American Medical Technology,American Medical Ortho Systems LLC,AMMT,1,2
American Medical Technology,"American Medical Products, Inc.",AMMT,1,6
American Medical Technology,"American Medical Research, Inc.",AMMT,1,2
American Medical Response,American Medical Response,EMT,1,1
American Medical Technology,American Medical Response,AMMT,1,1
American Medical Technology,American Medical Screening Ltd.,AMMT,1,1
American Medical Technology,American Medical Stand LLC,AMMT,1,1
American Medical Technology,"American Medical Systems, Inc.",AMMT,1,95
American Medical Technology,"American Medical Technologies, Inc.",AMMT,1,1
American Medical Technology,"AMERICAN MEDICAL TECHNOLOGIES, LLC",AMMT,1,4
American Oilfield Divers,"American Oilfield Divers, Inc.",DIVE,0,7
American Pad & Paper,American Pad & Paper LLC,AGP,1,1
American Power Conversion,American Power Conversion Corporation,APCC,1,327
American Power Conversion,American Power Conversion Denmark ApS,APCC,1,2
American Publishing,American Publishing Corporation,AMPC,1,1
American Railcar Industries,"American Railcar Industries, Inc.",ARII,0,14
American Re,"American Rebar, Inc.",ARN,1,1
American Re,"American Rebel, Inc.",ARN,1,2
American Re,American Reclamation Corp.,ARN,1,2
American Re,American Reclamation Corporation,ARN,1,2
American Re,"American Recreation Products, Inc.",ARN,1,53
American Recreation Company,"American Recreation Products, Inc.",AMRE,1,53
American Re,American Red Cross,ARN,1,15
American Re,American Red Cross of Greater Indianapolis,ARN,1,1
American Re,"American Refining Group, Inc.",ARN,1,3
American Re,"American Refrigerated Express, Inc.",ARN,1,3
American Re,"American Refuse Systems, Inc.",ARN,1,1
American Re,"American Regent, Inc.",ARN,1,1
American Re,"American Registration Systems, Inc.",ARN,1,2
American Re,"American Registry for Diagnostic Medical Sonography, Inc.",ARN,1,1
American Re,American Registry of Pathology,ARN,1,14
American Re,"American Registry, LLC",ARN,1,1
American Re,"American Reliance, Inc.",ARN,1,4
American Re,American Renewable Resources LLC,ARN,1,2
American Re,American Rescue Technology Incorporated,ARN,1,4
American Re,American Research,ARN,1,1
American Re,American Research Corp. of Va.,ARN,1,1
American Re,American Research Corporation,ARN,1,3
American Re,American Research Corporation of Virginbia,ARN,1,1
American Re,American Research Corporation of Virginia,ARN,1,24
American Safety Razor,American Safety Razor Company,RAZR,1,200
American Superconductor,American Superconductor Corporation,AMSC,0,233
American Superconductor,American Superconductors Corporation,AMSC,0,1
American Technical Ceramics,American Technical Ceramics Corporation,ATCC,1,21
American Technical Ceramics,"American Technical Ceramics, Division of Phase Industries, Inc.",ATCC,1,2
American Television & Commun,American Television & Communications Corporation,ATCM,0,8
American Wagering,"American Wagering, Inc.",BETM,0,2
American Water Works Co Inc,"American Water Works Company, Inc.",AWK,1,13
American Woodmark,American Woodmark Corporation,AMWD,0,4
American Xtal Technology,American Xtal Technology,AXTI,0,3
AmeriCare Health Corp,Americare Health Scan Inc.,AMHC,0,1
Amerigon,Amerigon Incorporated,ARGNA,0,36
AMERISAFE,Amerisafe Corporation,AMSF,0,3
AmeriTrade Holding Corp,Ameritrade Holding Corporation,AMTD,0,2
AMF Bowling Inc,AMF Bowling Companies Inc.,PIN,0,1
AMF Bowling Inc,"AMF Bowling Products, Inc.",PIN,0,3
AMF Bowling Inc,"AMF Bowling Worldwide, Inc.",PIN,0,4
AMF Bowling Inc,"AMF Bowling, Inc.",PIN,0,34
AMGEN,Amgen Boulder Inc.,AMGN,0,3
AMGEN,Amgen British Columbia,AMGN,0,1
AMGEN,Amgen Canada Inc.,AMGN,0,17
AMGEN,Amgen Fremont Inc.,AMGN,0,77
AMGEN,AMGEN INC.,AMGN,0,1401
AMGEN,"Amgen Mountain View, Inc.",AMGN,0,4
AMGEN,AMGEN RESEARCH (MUNICH) GMBH,AMGN,0,33
AMGEN,"AMGEN SF, LLC",AMGN,0,5
Amicus Therapeutics Inc,"Amicus Therapeutics, Inc.",FOLD,0,76
AMISTAR CORPORATION,Amistar Corporation,AMTA,0,11
Amkor Technology Inc,"AMKOR TECHNOLOGY KOREA, INC.",AMKR,0,5
Amkor Technology Inc,"Amkor Technology, Inc.",AMKR,0,998
AML Communications,"AML Communications, Inc.",AMLJ,0,3
AMPAD CORP.,Ampad Corporation,AMPD,0,3
Ampex,Ampex Corporation,AMPX,0,546
Ampex,Ampex Media Corporation,AMPX,0,1
Amphastar Pharmaceuticals Inc,"Amphastar Pharmaceuticals, Inc.",AMPH,0,16
Amphenol,AMPHENOL —AIR LB,APH,0,1
Amphenol,"Amphenol (Maryland), Inc.",APH,0,2
Amphenol,"Amphenol Antenna Solutions, Inc.",APH,0,5
Amphenol,"Amphenol AssembleTech (Xiamen) Co., Ltd",APH,0,1
Amphenol,Amphenol Australia Pty Ltd,APH,0,1
Amphenol,Amphenol Canada Corporation,APH,0,1
Amphenol,Amphenol Commercial Products (ChengDu) Co. LTD,APH,0,5
Amphenol,Amphenol Corporation,APH,0,452
Amphenol,"Amphenol East Asia Electronic Technology (Shen Zhen) Co., Ltd.",APH,0,24
Amphenol,Amphenol East Asia Limited (H.K.),APH,0,1
Amphenol,AMPHENOL EAST ASIA LIMITED TAIWAN BRANCH (H.K.),APH,0,1
Amphenol,Amphenol East Asia Ltd.,APH,0,1
Amphenol,Amphenol FCI Asia Pte. Ltd.,APH,0,12
Amphenol,Amphenol FCI Connectors Singapore Pte. Ltd.,APH,0,1
Amphenol,AMPHENOL FIBER OPTIC TECHNOLOGY,APH,0,1
Amphenol,"Amphenol Fiber Optic Technology (Shenzhen) Co., Lt",APH,0,1
Amphenol,"AMPHENOL FIBER OPTIC TECHNOLOGY (SHENZHEN) CO., LTD.",APH,0,20
Amphenol,Amphenol Fiber Optics,APH,0,1
Amphenol,"Amphenol Fibert Optic Technology (Shenzhen) Co., Ltd.",APH,0,1
Amphenol,"Amphenol InterCon Systems, Inc.",APH,0,4
Amphenol,Amphenol Interconnect Products Corporation,APH,0,3
Amphenol,"AMPHENOL LTW TECHNOLOGY CO., LTD.",APH,0,13
Amphenol,Amphenol Nelson-Dunn Technologies,APH,0,1
Amphenol,Amphenol Phitek Limited,APH,0,1
Amphenol,"Amphenol Phoenix Co., Ltd.",APH,0,2
Amphenol,"Amphenol Shouh Min Industry (Shen Zhen) Co., Ltd.",APH,0,1
Amphenol,Amphenol Socapex,APH,0,12
Amphenol,Amphenol Taiwan Corporation,APH,0,4
Amphenol,Amphenol TCS,APH,0,2
Amphenol,"Amphenol Tecvox, LLC",APH,0,1
Amphenol,"Amphenol Thermometrics, Inc.",APH,0,23
Amphenol,Amphenol-Air LB,APH,0,10
Amphenol,Amphenol-T&M Antennas,APH,0,9
Amphenol,Amphenol-Tuchel Electronic GmbH,APH,0,2
Amphenol,Amphenol-Tuchel Electronics GmbH,APH,0,85
Amplicon,"Amplicon Express, Inc.",AMPI,0,1
Amtech,Amtech Corporation,AMTC,0,20
Amtech,Amtech Patent Licensing Corporation,AMTC,0,2
Amtech,"Amtech System, LLC",AMTC,0,1
Amtech,"Amtech Systems, LLC",AMTC,0,58
Amtech,Amtech Technology Corp.,AMTC,0,1
Amtech,Amtech Technology Corporation,AMTC,0,3
Amtech,"Amtech, Inc.",AMTC,0,4
Amtran,"AmTRAN Technology Co., Ltd.",AMTR,0,186
Amtrol,Amtrol,AMTL,0,1
Amtrol,Amtrol Inc.,AMTL,0,42
Amtrol,AMTROL Licensing Inc.,AMTL,0,28
AMX,AMX Corporation,AMXX,0,17
AMX,AMX LLC,AMXX,0,98
AMX,AMx Tek LLC,AMXX,0,1
Amylin Pharmaceuticals,"Amylin Pharmaceuticals, Inc.",AMLN,0,118
Amylin Pharmaceuticals,"Amylin Pharmaceuticals, LLC",AMLN,0,46
Amyris Inc,"Amyris Biotechnologies, Inc.",AMRS,0,18
Amyris Inc,"AMYRIS, INC.",AMRS,0,61
Anacor Pharmaceuticals Inc,"Anacor Pharmaceuticals, Inc.",ANAC,0,58
ANADIGICS,"Anadigics, Inc.",ANAD,0,97
Anadys Pharmaceuticals Inc,"Anadys Pharmaceuticals, Inc.",ANDS,0,53
Analogy,"Analogy, Inc.",ANLG,1,6
Analysis & Technology,"Analysis & Technology, Inc.",AATI,1,1
Ancestry.com,"Ancestry.com DNA, LLC",ACOM,0,12
Ancestry.com,Ancestry.com Operations Inc.,ACOM,0,52
Anchor Gaming,Anchor Gaming,SLOT,1,13
Anchor Glass Container,Anchor Glass Container Corporation,AGLS,1,1
Anchor Glass Container Corp,Anchor Glass Container Corporation,AGCC,1,1
Ancor Communication,"Ancor Communications, Inc.",ANCR,0,3
ANDOVER CONTROLS,Andover Controls Corporation,ANDO,0,4
ANDREW,Andrew Adams Developing Corporation,ANDW,1,2
ANDREW,Andrew Alliance S.A.,ANDW,1,1
ANDREW,Andrew Berton Creative Designs Inc.,ANDW,1,1
ANDREW,Andrew Corporation,ANDW,1,419
ANDREW,Andrew Demchuk Professional Corporation,ANDW,1,1
ANDREW,"Andrew Electronics of Northern Calif., Inc.",ANDW,1,1
ANDREW,"Andrew Engineering, Inc.",ANDW,1,1
ANDREW,Andrew Fink Marine Limited,ANDW,1,1
ANDREW,Andrew Hal Walker,ANDW,1,1
ANDREW,Andrew Hydraulics International Limited,ANDW,1,2
ANDREW,ANDREW J HART ENTERPRISES LIMITED,ANDW,1,3
ANDREW,Andrew Janetos,ANDW,1,1
ANDREW,"Andrew Johnson, Inc.",ANDW,1,1
ANDREW,"Andrew Kalotay Associates, Inc.",ANDW,1,2
ANDREW,ANDREW LANG PRODUCT DESIGN LIMITED,ANDW,1,4
ANDREW,Andrew LLC,ANDW,1,304
ANDREW,Andrew Master Hones Limited,ANDW,1,1
ANDREW,Andrew N. Schofield & Associates Limited,ANDW,1,1
ANDREW,"Andrew Passive Power Products, Inc.",ANDW,1,2
ANDREW,"Andrew S. McCreath & Son, Inc.",ANDW,1,1
ANDREW,Andrew Smith Company,ANDW,1,2
ANDREW,Andrew Stone Casino Promotions Ltd.,ANDW,1,1
ANDREW,"Andrew Surgical, Inc.",ANDW,1,2
ANDREW,"Andrew Technologies, LLC",ANDW,1,3
ANDREW,Andrew Telecommunication Products S.r.l.,ANDW,1,2
ANDREW,Andrew Tool Company,ANDW,1,4
ANDREW,Andrew Ungerleider,ANDW,1,3
ANDREW,Andrew W. Conway,ANDW,1,1
ANDREW,Andrew Wilson Company,ANDW,1,2
ANDREW,Andrew Wireles Systems GmbH,ANDW,1,1
ANDREW,Andrew Wireless Systems GmbH,ANDW,1,72
Andrx,Andrx Corporation,ADRX,0,8
Andrx,"Andrx Labs, LLC",ADRX,0,10
Andrx,"Andrx Pharmaceutials, Inc.",ADRX,0,1
Andrx,"Andrx Pharmaceuticals, Inc.",ADRX,0,57
Anergen,"Anergen, Inc.",ANRG,0,17
Anesta,Anesta Corporation,NSTA,0,3
Anesta,"Anesta-Pac, Inc.",NSTA,0,1
AngioDynamics Inc,"AngioDynamics, Inc.",ANGO,0,212
ANGIOMEDICS INC.,Angiomedics Corporation,AGMD,0,6
ANGIOMEDICS INC.,"Angiomedics II, Inc.",AGMD,0,5
Animal Health International,"Animal Health International, Inc.",AHII,1,8
Animas Corp,Animas Corporation,PUMP,0,39
Animas Corp,"Animas Technologies, LLC",PUMP,0,15
Anitec Image Technology,Anitec Image Corporation,ANTC,0,2
ANSAN,Ansan Industries Ltd.,ANSN,0,8
ANSAN,ANSAN METAL VE PLASTIK LTD,ANSN,0,1
ANSAN,ANSAN METAL VE PLASTIK SANAYI VE TICARET LIMITED SIRKETI,ANSN,0,3
ANSAN,"Ansan Tool and Manufacturing Co., Inc.",ANSN,0,1
ANSYS,"Ansys Diagnostics, Inc.",ANSS,0,1
ANSYS,"ANSYS Technologies, Inc.",ANSS,0,4
ANSYS,"Ansys, Inc.",ANSS,0,44
Antec,ANTEC Angewandte Neue Technologien GmbH,ANTC,0,1
Antec,Antec Corporation,ANTC,0,50
Antec,"Antec Fabrication, Inc.",ANTC,0,2
Antec,ANTEC LEYDEN B.V.,ANTC,0,1
Antec,ANTEC Solar GmbH,ANTC,0,5
Antec,Antec Systems Limited,ANTC,0,1
Antec,"Antec, Incorporated",ANTC,0,10
Anthem Inc,ANTHEM BIOSCIENCES PVT. LTD.,ATH,1,2
Anthem Inc,"ANTHEM DISPLAYS, LLC",ATH,1,2
Anthem Inc,"Anthem Grand, LLC",ATH,1,1
Anthem Inc,"Anthem Healthcare Solutions, Inc.",ATH,1,1
Anthem Inc,"Anthem Leather, Inc.",ATH,1,1
Anthem Inc,Anthem Orthopaedics LLC,ATH,1,5
Anthem Inc,"Anthem Sentech, Inc.",ATH,1,1
Anthem Inc,"ANTHEM, INC.",ATH,1,1
Anthera Pharmaceuticals Inc,"Anthera Pharmaceuticals, Inc.",ANTH,0,1
Antigenics Inc,Antigenics Inc.,AGEN,0,11
APA Optics,"APA Optics, Inc.",APAT,1,15
Apex PC Solutions Inc,"Apex PC Solutions, Inc.",APEX,1,4
Aphton,Aphton Corporation,APHT,0,17
Apigee Corp,Apigee Corporation,APIC,0,4
Apogee,"Apogee Acoustics, Inc.",APGG,0,2
Apogee Technology,"Apogee Acoustics, Inc.",APGG,0,2
Apogee,Apogee Biotechnology Corporation,APGG,0,4
Apogee Technology,Apogee Biotechnology Corporation,APGG,0,4
Apogee,Apogee Corporation,APGG,0,2
Apogee Technology,Apogee Corporation,APGG,0,2
Apogee,Apogee Design Corp.,APGG,0,1
Apogee Technology,Apogee Design Corp.,APGG,0,1
Apogee,"Apogee Designs, Ltd.",APGG,0,6
Apogee Technology,"Apogee Designs, Ltd.",APGG,0,6
Apogee,Apogee Electronics Corporation,APGG,0,3
Apogee Technology,Apogee Electronics Corporation,APGG,0,3
Apogee,"Apogee Enterprises, Inc.",APGG,0,10
Apogee Technology,"Apogee Enterprises, Inc.",APGG,0,10
Apogee,Apogee Informatics Corp.,APGG,0,1
Apogee Technology,Apogee Informatics Corp.,APGG,0,1
Apogee,"APOGEE INSTRUMENTS, INC.",APGG,0,1
Apogee Technology,"APOGEE INSTRUMENTS, INC.",APGG,0,1
Apogee,Apogee International Pty Ltd.,APGG,0,1
Apogee Technology,Apogee International Pty Ltd.,APGG,0,1
Apogee,"APOGEE LIGHTING HOLDINGS, LLC",APGG,0,2
Apogee Technology,"APOGEE LIGHTING HOLDINGS, LLC",APGG,0,2
Apogee,"Apogee Medical Products, Inc.",APGG,0,7
Apogee Technology,"Apogee Medical Products, Inc.",APGG,0,7
Apogee,"APOGEE MEDICAL, LLC",APGG,0,1
Apogee Technology,"APOGEE MEDICAL, LLC",APGG,0,1
Apogee,"Apogee Networks, Inc.",APGG,0,1
Apogee Technology,"Apogee Networks, Inc.",APGG,0,1
Apogee,"Apogee Power, Inc.",APGG,0,1
Apogee Technology,"Apogee Power, Inc.",APGG,0,1
Apogee,Apogee Robotics,APGG,0,1
Apogee Technology,Apogee Robotics,APGG,0,1
Apogee,"Apogee Scientific, Inc.",APGG,0,2
Apogee Technology,"Apogee Scientific, Inc.",APGG,0,2
Apogee,"APOGEE TECHNOLOGY CONSULTANTS, LLC",APGG,0,12
Apogee Technology,"APOGEE TECHNOLOGY CONSULTANTS, LLC",APGG,0,12
Apogee,"Apogee Technology, Inc.",APGG,0,7
Apogee Technology,"Apogee Technology, Inc.",APGG,0,7
Apogee,"Apogee Translite, Inc.",APGG,0,2
Apogee Technology,"Apogee Translite, Inc.",APGG,0,2
Apogee,"Apogee Wausau Group, Inc.",APGG,0,1
Apogee Technology,"Apogee Wausau Group, Inc.",APGG,0,1
Apogee,"Apogee, Inc.",APGG,0,9
Apogee Technology,"Apogee, Inc.",APGG,0,9
APOLLO COMPUTER,"Apollo Computer, Inc.",APCI,1,12
AppFolio Inc,"AppFolio, Inc.",APPF,0,12
APPLE COMPUTER,"Apple Computer France, Sarl",AAPL,1,1
APPLE COMPUTER,"Apple Computer, Inc.",AAPL,1,2121
APPLE COMPUTER,"Apple Computers, Inc.",AAPL,1,7
APPLICON,Applicon Incorporated,APPL,0,3
Applied Analytical Industries,"Applied Analytical Industries, Inc.",AAII,1,11
Applied Biometrics,"Applied Biometrics, Inc.",ABIO,0,6
APPLIED BIOSYSTEMS,Applied Biosystems (Canada) Limited,ABIO,0,2
APPLIED BIOSYSTEMS,"Applied Biosystems Division, Perkin-Elmer Corp.",ABIO,0,1
APPLIED BIOSYSTEMS,"Applied Biosystems, LLC",ABIO,0,504
APPLIED COMMUNICATIONS,Applied Communications Sciences,ACIS,1,1
Applied Computer Technology,"Applied Computer Engineering, Inc.",ACTI,1,2
Applied Computer Technology,"Applied Computer Solutions, Inc.",ACTI,1,1
Applied Computer Technology,"Applied Computer, Inc.",ACTI,1,1
APPLIED DATA,"Applied Data Research, Inc.",ADCC,1,1
APPLIED DATA,Applied Data Technology,ADCC,1,1
APPLIED DATA,"Applied Data Technology, Inc.",ADCC,1,1
Applied Digital Access,"Applied Digital Access, Inc.",ADAX,1,21
Applied Extrusion Technologies,"Applied Extrusion Technologies, Inc.",AETC,0,47
Applied Extrusion Technologies,"Applied Extrusion Technologies, Inc. (Ã¢â‚¬Å“AETÃ¢â‚¬Â)",AETC,0,1
Applied Films Corp,Applied Films GmbH & Co. KG,AFCO,1,13
Applied Genetic Technologies,Applied Genetic Technologies Corporation,AGTC,1,6
Applied Genetic Technologies,Applied Genetics Incorporated,AGTC,1,1
Applied Genetic Technologies,Applied Genetics Incorporated Dematics,AGTC,1,1
Applied Genetic Technologies,Applied Genetics Incorporated Dermatics,AGTC,1,11
Applied Genetic Technologies,"Applied Genetics International, Inc.",AGTC,1,1
Applied Genetic Technologies,Applied Genetics Technologies Corporation,AGTC,1,1
Applied Genetic Technologies,"Applied Genetics, Inc.",AGTC,1,6
Applied Graphics Technologies,"Applied Graphics Technologies, Inc.",AGTX,1,1
Applied Imaging,Applied Imaging,AICX,1,3
Applied Imaging,Applied Imaging Corporation,AICX,1,13
Applied Imaging,Applied Imaging International Limited,AICX,1,1
Applied Immune Sciences,"Applied Immune Sciences, Inc.",AISX,1,17
APPLIED LASER SYSTEMS,Applied Laser Systems,LZZRA,1,4
Applied Micro Circuits Corp,Applied Micro Circuits Corporation,AMCC,1,520
Applied Micro Circuits Corp,Applied Micro Circuits Corporations,AMCC,1,3
Applied Microsystems,Applied Microsystems Corporation,APMC,0,12
Applied Molecular Evolution,"Applied Molecular Evolution, Inc.",AMEV,1,26
Applied Optoelectronics,"Applied Optoelectronics, Inc.",AAOI,0,135
Applied Power,Applied Power Australia Limited,APWR,1,2
Applied Power,"Applied Power Concepts, Inc.",APWR,1,2
Applied Power,Applied Power Corporation,APWR,1,2
Applied Power,Applied Power Inc.,APWR,1,196
Applied Power,Applied Power Technologies Incorporated,APWR,1,1
Applied Power,Applied Power Technology Incorporated,APWR,1,1
Applied Science & Technology,"Applied Science & Technology, Inc.",ASTX,1,8
Applied Signal Technology,"Applied Signal Technology, Inc.",APSG,1,5
Applied Signal Technology,"APPLIED SIGNALS INTELLIGENCE, INC.",APSG,1,3
APPLIED SOLAR ENERGY,Applied Solar Energy Corporation,SOLR,1,9
Applied Voice Technology,"Applied Voice & Speech Technologies, Inc.",AVTC,1,18
